ID,Title,Keywords,Director,Cast,Genres,Vote Average
628,Interview with the Vampire,"'paris, france', 'based on novel or book', 'san francisco, california', 'vampire', 'bite', 'new orleans, louisiana', 'plantation', 'louisiana', 'pity', 'child vampire', 'gothic horror', '18th century', 'plague', '19th century', 'lgbt interest', 'reluctant vampire'",Neil Jordan,"'Tom Cruise', 'Brad Pitt', 'Antonio Banderas', 'Christian Slater', 'Stephen Rea', 'Kirsten Dunst', 'Domiziana Giordano', 'Thandiwe Newton', 'Indra Ové', 'Laure Marsac', 'Virginia McCollam', 'John McConnell', 'Mike Seelig', 'Bellina Logan', 'Lyla Hay Owen', 'Lee E. Scharfstein', 'Helen McCrory', 'Monte Montague', 'Nathalie Bloch', 'Jeanette Kontomitras', 'Roger Lloyd Pack', 'George Kelly', 'Nicole DuBois Favre', 'Micha Bergese', 'Rory Edwards', 'Marcel Iureș', 'Susan Lynch', 'Louise Salter', 'Matthew Sim', 'François Testory', 'Andrew Tiernan', 'Simon Tyrrell', 'George Antoni', 'Sara Stockbridge', 'Katia Caballero', 'Louis Lewis-Smith'","'Horror', 'Drama', 'Fantasy'",7.38
877183,The Simpsons in Plusaversary,"'beer', 'adult animation', 'short film'",David Silverman,"'Dan Castellaneta', 'Nancy Cartwright', 'Yeardley Smith', 'Hank Azaria', 'Tress MacNeille'","'Animation', 'Comedy', 'Fantasy'",6.554
180,Minority Report,"'washington dc, usa', 'police chief', 'precognition', 'hologram', 'futuristic', 'murder', 'conspiracy', 'police chase', 'drugs', 'home video', 'based on short story', 'ex-husband ex-wife relationship', 'mentor protégé relationship', 'tech noir', 'stasis', 'prevention', 'missing son', 'future noir', 'loss of child', 'surveillance state', 'psychic vision', 'conspiracy thriller', '2050s'",Steven Spielberg,"'Tom Cruise', 'Samantha Morton', 'Max von Sydow', 'Colin Farrell', 'Kathryn Morris', 'Steve Harris', 'Neal McDonough', 'Patrick Kilpatrick', 'Jessica Capshaw', 'Daniel London', 'Lois Smith', 'Tim Blake Nelson', 'Peter Stormare', 'Caroline Lagerfelt', 'Jason Antoon', 'Mike Binder', 'Arye Gross', 'Ashley Crow', 'Joel Gretsch', 'Anna Maria Horsford', 'Sarah Simmons', 'George D. Wallace', 'Ann Ryerson', 'Tyler Patrick Jones', 'Dominic Scott Kay', 'Jessica Harper', 'Bertell Lawrence', 'Richard Coca', 'Keith Campbell', 'Kirk B.R. Woller', 'Frank Grillo', 'Klea Scott', 'Eugene Osment', 'James Henderson', 'Vené L. Arcoraci', 'Erica Ford', 'Keith Flippen', 'Nathan Taylor', 'Radmar Agana Jao', 'Karina Logue', 'Elizabeth Anne Smith', 'Victoria Garcia-Kelleher', 'Jim Rash', 'Stephen Ramsey', 'Tom Choi', 'Tom Whitenight', 'William Morts', 'Michael Dickman', 'Matthew Dickman', 'William Mesnik', 'Franklin Scott', 'Severin Wunderman', 'Max Trumpower', 'Allie Raye', 'Rocael Leiva', 'Nicholas Edwin Barb', 'Catfish Bates', 'Danny Parker-Lopes', 'Vanessa Cedotal', 'Katy Boyer', 'Adrianna Kamosa', 'Kari Gordon', 'Elizabeth Kamosa', 'Raquel Gordon', 'Laurel Kamosa', 'Fiona Hale', 'Pamela Roberts', 'Clement Blake', 'Jerry Perchesky', 'Victor Raider-Wexler', 'Nancy Linehan Charles', 'Nadia Axakowsky', 'Dude Walker', 'Tony Hill', 'Drakeel Burns', 'William Mapother', 'Morgan Hasson', 'Andrew Sandler', 'Bonnie Morgan', 'Kathi Copeland', 'Ana Maria Quintana', 'Lucille M. Oliver', 'Gene Wheeler', 'Tonya Ivey', 'David Stifel', 'Kurt Sinclair', 'Rebecca Ritz', 'Beverly Morgan', 'John Bennett', 'Maureen Dunn', 'Ron Ulstad', 'Blake Bashoff', 'David Doty', 'Gina Gallego', 'David Hornsby', 'Anne Judson-Yager', 'Meredith Monroe', 'Benita Krista Nall', 'Shannon O'Hurley', 'Jorge-Luis Pallo', 'Elizabeth Payne', 'Ethan Sherman', 'Jarah Mariano', 'Miles Dinsmoor', 'Vanessa Asbert', 'Paul Thomas Anderson', 'Cameron Crowe', 'Cameron Diaz'","'Science Fiction', 'Action', 'Thriller'",7.342
1008005,La niña de la comunión,"'evil puppet', 'creepy doll', 'costume horror', 'horror mystery', 'suspense'",Víctor García,"'Carla Campra', 'Aina Quiñones', 'Marc Soler', 'Carlos Oviedo', 'Olimpia Roch', 'María Molins', 'Xavi Lite', 'Anna Alarcón', 'Victor Solé', 'Daniel Rived', 'Jacob Torres', 'Manel Barceló', 'Mercè Llorens', 'Claudia Riera', 'Mariona Lucas', 'Andrea Carrión Samaniego', 'María Fontcuberta', 'Rosa Rovira'",'Horror',6.271
9323,GHOST IN THE SHELL,"'android', 'man vs machine', 'artificial intelligence (a.i.)', 'computer virus', 'cyborg', 'dystopia', 'implantat', 'fugitive', 'female protagonist', 'cyberpunk', 'based on manga', 'tech noir', 'anime'",Mamoru Oshii,"'Atsuko Tanaka', 'Akio Otsuka', 'Iemasa Kayumi', 'Koichi Yamadera', 'Yutaka Nakano', 'Tamio Ohki', 'Tessyo Genda', 'Naruki Masahisa', 'Masato Yamanouchi', 'Shinji Ogawa', 'Mitsuru Miyamoto', 'Kazuhiro Yamaji', 'Shigeru Chiba', 'Hiroshi Yanaka', 'Ginzo Matsuo', 'Takashi Matsuyama', 'Sanryô Odaka', 'Masamichi Sato', 'Atsuko Hayashida', 'Yuji Ueda', 'Toshiki Kameyama', 'Atsushi Goto', 'Maaya Sakamoto'","'Action', 'Animation', 'Science Fiction'",7.928
741074,Once Upon a Snowman,"'holiday', 'snowman', 'christmas', 'short film'",Dan Abraham,"'Josh Gad', 'Chris Williams', 'Idina Menzel', 'Kristen Bell', 'Jonathan Groff', 'Livvy Stubenrauch', 'Eva Bella'","'Animation', 'Family', 'Comedy', 'Fantasy'",6.92
47327,Drive Angry,"'race against time', 'kidnapping', 'surrealism', 'satanic cult', 'escaped from hell', 'good versus evil'",Patrick Lussier,"'Nicolas Cage', 'Amber Heard', 'William Fichtner', 'Billy Burke', 'David Morse', 'Charlotte Ross', 'Christa Campbell', 'Tom Atkins', 'Katy Mixon', 'Jack McGee', 'Todd Farmer', 'Wanetah Walmsley', 'Robin McGee', 'Fabian C. Moreno', 'Edrick Browne', 'Marc Macaulay', 'Pruitt Taylor Vince', 'Julius Washington', 'Jamie Teer', 'Bryan Massey', 'Timothy Walter', 'Kent Jude Bernard', 'Brent Phillip Henry', 'Gerry May', 'Sherri Talley', 'Arianne Martin', 'Con Schell', 'Nick Gomez', 'Joe Chrest', 'Oakley Lehman', 'Thirl Haston', 'Jake Brake', 'Tim J. Smith', 'Jeffrey J. Dashnaw', 'Tim Trella', 'James Landry Hébert', 'Kenneth Wayne Bradley', 'Kendrick Hudson', 'Michael Papajohn', 'April Littlejohn', 'Henry Kingi', 'Simona Williams', 'Shelby Swatek', 'Joseph Blackstone', 'Dan Forest', 'Elise Fyke', 'Lanie Taylor', 'David Lee Valle'","'Fantasy', 'Thriller', 'Action', 'Crime'",5.478
50124,Monella,"'infidelity', 'prostitute', 'jealousy', 'photographer', 'camera', 'bride', 'bicycle', 'sexploitation', 'sexual attraction', 'wedding', 'skinny dipping', 'desire', 'softcore', 'exhibitionism', 'erotic movie', 'teasing', 'exhibitionist'",Tinto Brass,"'Anna Ammirati', 'Patrick Mower', 'Max Parodi', 'Zuzana Martinková', 'Antonio Salines', 'Serena Grandi', 'Francesca Nunzi', 'Vittorio Attene', 'Laura Trotter', 'Carlo Reali', 'Maurizio Prudenzi', 'Edith Rozanyai', 'Alberto Capone', 'Mirella Zardo', 'Osiride Pevarello', 'Emanuela Quaglia', 'Roberto Fiorentini', 'Tinto Brass'","'Comedy', 'Romance'",4.976
74018,A Cinderella Story: Once Upon a Song,"'high school', 'aspiring singer', 'orphan', 'teenage romance', 'modern fairy tale'",Damon Santostefano,"'Lucy Hale', 'Freddie Stroma', 'Missi Pyle', 'Megan Park', 'Matt Lintz', 'Jessalyn Wanlim', 'Titus Makin Jr.', 'Alyson Stoner', 'Manu Narayan', 'Dikran Tulaine', 'Lucy Davenport', 'Onira Tarés', 'Julie Champagne', 'Ashley Kellogg', 'Adriana Leonard', 'Jackson Alvarez', 'Jazmia Battle', 'Taylor Bradley', 'Rusty Deats', 'Abby Earnest', 'Kiara Ely', 'Natalie Griffie', 'Shena Holley', 'George Lawrence Jr.', 'Asia Diamond Mason', 'Brittany McGinley', 'Abbey Moody', 'Leah Perison', 'Anna Rednour', 'Joy Spears', 'Brooklyne Willaimson', 'Khadijah Wilson'","'Comedy', 'Family', 'Romance'",6.375
611914,The Courier,"'london, england', 'crime boss', 'courier'",Zackary Adler,"'Olga Kurylenko', 'Gary Oldman', 'Dermot Mulroney', 'William Moseley', 'Alicia Agneson', 'Amit Shah', 'Craig Conway', 'Lee Charles', 'Joel Michaely', 'Greg Orvis', 'Calli Taylor', 'Gordon Alexander', 'Ty Hurley', 'Jamie Satterthwaite', 'Renars Latkovskis', 'Neil Chapelhow', 'Michael Fatogun', 'Hal Hillman', 'Al Holland', 'Robert Louis Medina'","'Action', 'Thriller'",6.0
75174,The Grey,"'wolf', 'alaska', 'airplane crash', 'struggle for survival', 'based on short story', 'male camaraderie', 'aftercreditsstinger', 'wolf pack', 'american wilderness', 'grieving man', 'father son relationship', 'wolf hunter'",Joe Carnahan,"'Liam Neeson', 'Dermot Mulroney', 'Frank Grillo', 'Dallas Roberts', 'Nonso Anozie', 'James Badge Dale', 'Anne Openshaw', 'Jonathan James Bitonti', 'Ben Hernandez Bray', 'Peter Girges', 'James Bitonti', 'Ella Kosor', 'Jacob Blair', 'Lani Gelera', 'Larissa Stadnichuk', 'Joe Anderson'","'Drama', 'Thriller', 'Action', 'Adventure'",6.563
166424,Fantastic Four,"'teleportation', 'superhero', 'transformation', 'telekinesis', 'portal', 'based on comic', 'superhero team', 'fantastic four', 'invisible person'",Stephen E. Rivkin,"'Miles Teller', 'Michael B. Jordan', 'Kate Mara', 'Jamie Bell', 'Toby Kebbell', 'Reg E. Cathey', 'Tim Blake Nelson', 'Joshua Montes', 'Dan Castellaneta', 'Owen Judge', 'Kylen Davis', 'Evan Hannemann', 'Chet Hanks', 'Mary-Pat Green', 'Tim Heidecker', 'Mary Rachel Dudley', 'Wayne Pére', 'Rhonda Johnson Dents', 'Don Yesso', 'Jodi Lyn Brockton', 'Lance E. Nichols', 'Dina Morrone', 'Ravi Naidu', 'Aaron V. Williamson', 'Barney Lanning', 'Dennis Thomas IV', 'Abhi Trivedi', 'Benjamin Papac', 'Jim Gleason', 'Gabe Begneaud', 'Anna R. Parsons', 'Brian Stapf', 'Ben VanderMey', 'Elvin Presley', 'Brittney Alger', 'J.T. Rowland', 'Gretchen Koerner', 'Hunter Burke', 'Han Soto', 'Michael Harrity', 'Melissa McCurley', 'Jane Rumbaua', 'Anthony Reynolds', 'Spence Maughon', 'Deneen Tyler', 'Marco St. John', 'Shauna Rappold', 'Fernando Rivera', 'Juan Corrigan', 'Jaylen Moore', 'Tre Styles', 'Adam Fristoe', 'Jackson Pyle', 'Tim Bell', 'Nicolas Bosc', 'Christopher Heskey', 'Nathaniel Holt', 'Lisa Ann Smith', 'Catherine Kresge', 'Samantha Hopkins', 'David Jensen', 'Michael Papajohn'","'Action', 'Adventure', 'Science Fiction'",4.416
28609,ドラゴンボールＺ オラの悟飯をかえせッ!!,"'rescue', 'martial arts', 'husband wife relationship', 'fight', 'immortality', 'kidnapping', 'wish', 'alien', 'dragon', 'battle', 'martial arts master', 'martial artist', 'fighting', 'demon', 'super villain', 'brawl', 'anime', 'father son relationship', 'team work', 'good versus evil'",Daisuke Nishio,"'Masako Nozawa', 'Toshio Furukawa', 'Hiromi Tsuru', 'Mayumi Tanaka', 'Daisuke Gori', 'Mayumi Shou', 'Kōhei Miyauchi', 'Takeshi Aono', 'Kenji Utsumi', 'Akira Kamiya', 'Koji Totani', 'Yukitoshi Hori', 'Shigeru Chiba', 'Joji Yanami'","'Animation', 'Action', 'Fantasy'",6.699
9482,Judge Dredd,"'corruption', 'judge', 'dystopia', 'superhero', 'post-apocalyptic future', 'villain', 'trial', 'based on comic', 'cyberpunk', 'police officer', 'revenge motive', 'justice', 'based on graphic novel', 'frame up', 'law enforcement', 'framed for murder', 'gene', 'prosthetic limb', 'dna testing', 'futuristic city', 'action hero', 'good versus evil'",Danny Cannon,"'Sylvester Stallone', 'Diane Lane', 'Armand Assante', 'Rob Schneider', 'Jürgen Prochnow', 'Max von Sydow', 'Christopher Adamson', 'Joanna Miles', 'Joan Chen', 'Balthazar Getty', 'Maurice Roëves', 'Ian Dury', 'Ewen Bremner', 'Peter Marinker', 'Martin McDougall', 'Mitchell Ryan', 'Scott Wilson', 'Angus MacInnes', 'Louise Delamere', 'Phil Smeeton', 'Steve Toussaint', 'Bradley Lavelle', 'Mark Morghan', 'Ed Stobart', 'Huggy Leaver', 'Lex Daniel', 'John Blakey', 'Howard Grace', 'Dig Wayne', 'Ashley Artus', 'Christopher Glover', 'Brendan Fleming', 'Stephen Lord', 'Phil Kingston', 'Ewan Bailey', 'Stuart Mullen', 'Pat Starr', 'James Earl Jones', 'Adrienne Barbeau', 'James Remar', 'Charlie Condou', 'James Bowden', 'Alan Bond', 'Ryan Gage', 'Tony Montalbano', 'Al Sapienza', 'Elly Fairman', 'Mark Moraghan', 'Amelia Curtis', 'Sam Barriscale', 'Adam Henderson'",'Science Fiction',5.777
614917,King Richard,"'tennis', 'tennis player', 'father', 'based on true story', 'wimbledon', 'family', 'tennis pro', 'father daughter relationship', 'coaching', 'champions', 'sport'",Reinaldo Marcus Green,"'Will Smith', 'Aunjanue Ellis-Taylor', 'Saniyya Sidney', 'Demi Singleton', 'Jon Bernthal', 'Tony Goldwyn', 'Susie Abromeit', 'Dylan McDermott', 'Judith Chapman', 'Katrina Begin', 'Erin Cummings', 'Andy Bean', 'Kevin Dunn', 'Craig Tate', 'Calvin Clausell Jr.', 'Mikayla LaShae Bartholomew', 'Daniele Lawson', 'Layla Crawford', 'Erika Ringor', 'Noah Bean', 'Josiah Cross', 'Vaughn W. Hebron', 'Jimmy Walker Jr.', 'Brad Greenquist', 'Johnno Wilson', 'Robert Nuscher', 'Christopher Wallinger', 'Chase Del Rey', 'Connie Ventress', 'Vivienne Bersin', 'Andy Hoff', 'Carrie Gibson', 'Doug Simpson', 'Brandon Morales', 'Wil J. Jackson', 'Erica Shaffer', 'Matt Kirkwood', 'Chet Grissom', 'Alden Sherrill', 'Eman Esfandi', 'Jessica Wacnik', 'Jonathan Bray', 'Robert Walker Jeffery', 'Rich Sommer', 'Kaitlyn Christian', 'Geoff Nathanson', 'Marcela Zacarias', 'Jake Jensen', 'Chris Pentzell', 'Sophia Sanders', 'Mia Jovic', 'Iva Jovic', 'Michael Andrew Baker', 'Tom Holmes', 'Kamea Medora', 'Tom Degnan', 'Virginia Schneider', 'Jeff Cohn', 'Adam Cropper', 'Danya LaBelle', 'Rod Sweitzer', 'George Ketsios', 'Valerie Davidson', 'Christian Yeung', 'Teri Cohn', 'Hannah Barefoot', 'Mel Fair', 'Holly Haggerty', 'Mary Pascoe', 'Albert Ton', 'Ebboney Wilson', 'Hailey Winslow', 'Chris Wolfe', 'Gunner Wright', 'Tory N. Thompson', 'Sean Berube', 'Sean Fabian Billings', 'Sophia Bui', 'Kika Cicmanec', 'John Dinan', 'Diana Dray', 'Mathew Trent Hunnicutt', 'Jeni Jones', 'Trent Longo', 'Katie McCabe', 'Aryn Nelson', 'Tristan Nokes', 'Dan Sachoff', 'Gabi Stewart'","'Drama', 'History'",7.712
334533,Captain Fantastic,"'suicide', 'socialism', 'road trip', 'family relationships', 'oregon, usa', 'food', 'survivalist', 'washington state', 'off the grid', 'non-registered home schooled', 'noam chomsky', 'living off the grid'",Matt Ross,"'Viggo Mortensen', 'Samantha Isler', 'Annalise Basso', 'Steve Zahn', 'George MacKay', 'Nicholas Hamilton', 'Shree Crooks', 'Charlie Shotwell', 'Trin Miller', 'Kathryn Hahn', 'Elijah Stevenson', 'Teddy Van Ee', 'Erin Moriarty', 'Missi Pyle', 'Frank Langella', 'Ann Dowd', 'Galen Osier', 'Hannah Horton', 'Rex Young', 'Thomas Brophy', 'Mike Miller', 'Greg Crooks', 'Louis Hobson', 'Paul Alan Amend', 'Hafid Abdelmoula', 'Richard Beal', 'Elena Stecca', 'Alan Humphrey'","'Adventure', 'Drama'",7.915
10323,Clash of the Titans,"'witch', 'octopus', 'riddle', 'mythology', 'greek mythology', 'pegasus', 'zeus', 'giant bird', 'medusa', 'seagull', 'poseidon', 'sea monster', 'perseus', 'kraken', 'gods', 'ancient greece', 'folklore', 'based on myths, legends or folklore', 'hera', 'vulture', 'vindictive', 'owl', 'epic fantasy'",Desmond Davis,"'Harry Hamlin', 'Judi Bowker', 'Burgess Meredith', 'Maggie Smith', 'Ursula Andress', 'Claire Bloom', 'Siân Phillips', 'Flora Robson', 'Laurence Olivier', 'Tim Pigott-Smith', 'Neil McCarthy', 'Susan Fleetwood', 'Anna Manahan', 'Freda Jackson', 'Jack Gwillim', 'Pat Roach', 'Donald Houston', 'Vida Taylor', 'Harry Jones', 'Ferdinando Poggi'","'Adventure', 'Fantasy'",6.861
505262,僕のヒーローアカデミア THE MOVIE ～2人の英雄～,"'japan', 'hero', 'superhero', 'school', 'fighting', 'hostage situation', 'super power', 'shounen', 'anime'",Kenji Nagasaki,"'Daiki Yamashita', 'Kenta Miyake', 'Mirai Shida', 'Katsuhisa Namase', 'Nobuhiko Okamoto', 'Ayane Sakura', 'Kaito Ishikawa', 'Yuki Kaji', 'Marina Inoue', 'Toshiki Masuda', 'Ryo Hirohashi', 'Tasuku Hatanaka', 'Kei Shindo', 'Rikiya Koyama', 'Aoi Yuki', 'Eri Kitamura', 'Kaori Nazuka', 'Mitsuru Ogata', 'Akio Otsuka', 'Daigo Yamamoto', 'Nobuyuki Hayakawa', 'Genta Aoki', 'Mami Sugino', 'Kensuke Sato', 'Keiji Hirai', 'Tomomi Kawamura', 'Kiyotaka Furushima', 'Toru Nara', 'Masakazu Nishida', 'Yoshimasa Hosoya', 'Ryohei Kimura', 'Kenichi Mochizuki', 'Misuzu Togashi', 'Takayuki Masuda', 'Aya Kawakami', 'Masaya Fukunishi', 'Wakana Minami', 'Ryota Iwasaki', 'Haruka Shamoto', 'Takahiro Sumi', 'Hiroaki Okuda', 'Ayako Kamegai', 'Aisun Kochu', 'Ai Kobayashi', 'Atsuhiro Saito', 'Risa Joji', 'Youko Taniguchi', 'Yuuya Tabata', 'Honoka Tsumita', 'Asami Namiki', 'Yuka Hojo', 'Yukiko Yamashita'","'Animation', 'Action', 'Adventure', 'Fantasy'",7.9
627,Trainspotting,"'drug dealer', 'friendship', 'london, england', 'based on novel or book', 'scotland', 'heroin', 'drug addiction', 'anti hero', 'junkie', 'nightclub', 'cold turkey', 'dark comedy', 'edinburgh, scotland', 'modern society', 'hallucination', 'surrealism', 'monologue', 'stealing', 'drug rehabilitation', 'drug dealing', 'drugs', 'schoolgirl', 'recovering addict', 'illegal drugs', 'social realism', 'drug culture', 'sex with a minor'",Danny Boyle,"'Ewan McGregor', 'Ewen Bremner', 'Jonny Lee Miller', 'Kevin McKidd', 'Robert Carlyle', 'Kelly Macdonald', 'Peter Mullan', 'James Cosmo', 'Eileen Nicholas', 'Susan Vidler', 'Pauline Lynch', 'Shirley Henderson', 'Stuart McQuarrie', 'Irvine Welsh', 'Dale Winton', 'Keith Allen', 'Kevin Allen', 'Annie Louise Ross', 'Billy Riddoch', 'Fiona Bell', 'Hugh Ross', 'Victor Eadie', 'Kate Donnelly', 'Finlay Welsh', 'Eddie Nestor'","'Drama', 'Crime'",8.0
401478,Death Race: Beyond Anarchy,"'prison', 'car race', 'sequel', 'street race', 'infiltration', 'death game'",Don Michael Paul,"'Danny Trejo', 'Zach McGowan', 'Danny Glover', 'Frederick Koehler', 'Christine Marzano', 'Yennis Cheung', 'Nicholas Aaron', 'Lorina Kamburova', 'Julian Seager', 'Kellie Blaise', 'Cameron Jack', 'Velislav Pavlov', 'Cassie Clare', 'Vanina Arias', 'Victoria Ananieva', 'Jasette Amos', 'Neli Angelova', 'Boyan Anev', 'Diana Dimitrova', 'Georgi Dimitrov', 'John Hales', 'Natalie Ann Parry', 'Rasina Pavlova', 'Valeri Yordanov', 'Lee Shone', 'Daria Simeonova', 'Reni Sirmina', 'Terence Maynard', 'Dilyana Popova', 'Lucy Aarden', 'Daniel Coetzer', 'Marina Yordanova', 'Boyana Nikolova', 'Vera Milanova', 'Ivan Kostadinov', 'Nolan North', 'Velizar Peev'","'Action', 'Thriller', 'Science Fiction'",6.243
638507,How to Train Your Dragon: Homecoming,"'dragon', 'short film'",Tim Johnson,"'Jay Baruchel', 'America Ferrera', 'Gerard Butler', 'Craig Ferguson', 'Christopher Mintz-Plasse'","'Animation', 'Fantasy', 'Adventure', 'Action', 'Family'",8.081
699,For Your Eyes Only,"'sea', 'assassin', 'london, england', 'smuggling (contraband)', 'submarine', 'undercover', 'england', 'secret mission', 'olympic games', 'secret intelligence service', 'drug trafficking', 'mountain', 'kgb', 'coral reef', 'ski jump', 'parrot', 'cryptographic device', 'figure skating', 'motorcycle', 'monastery', 'british secret service', 'snow skiing'",John Glen,"'Roger Moore', 'Carole Bouquet', 'Topol', 'Julian Glover', 'Lynn-Holly Johnson', 'Cassandra Harris', 'Jill Bennett', 'Michael Gothard', 'John Wyman', 'Jack Hedley', 'Lois Maxwell', 'Desmond Llewelyn', 'Geoffrey Keen', 'Walter Gotell', 'James Villiers', 'John Moreno', 'Charles Dance', 'Paul Angelis', 'Toby Robins', 'Jack Klaff', 'Alkis Kritikos', 'Stag Theodore', 'Stefan Kalipha', 'Graham Crowden', 'Noel Johnson', 'William Hoyland', 'Paul Brooke', 'Fred Bryant', 'Robbin Young', 'Graham Hawkes', 'Janet Brown', 'John Wells', 'Maureen Bennett', 'Andy Bradford', 'Jeremy Bulloch', 'Eva Rueber-Staier', 'George Sweeney', 'Lalla Dean', 'Sheena Easton', 'John Hollis', 'Greg Powell'","'Adventure', 'Action', 'Thriller'",6.518
370964,Он - дракон,"'fairy tale', 'dragon'",Indar Dzhendubaev,"'Mariya Poezzhaeva', 'Matvey Lykov', 'Stanislav Lyubshin', 'Pyotr Romanov', 'Andrey Lebedinskiy', 'Aleksandr Luchinin', 'Viktoriya Runtsova', 'Marta Timofeeva', 'Vladimir Kropotov', 'Yola Sanko', 'Egor Zubarchuk', 'Ieva Andrejevaite', 'Anastasiya Dubrovina', 'Alyona Chekhova', 'Darya Dubnikova', 'Lyubov Firsova', 'Viktor Korolyov', 'Vyacheslav Chepurchenko', 'Yuriy Gorin'","'Fantasy', 'Romance'",7.209
7278,Meet the Spartans,"'army', 'fight', 'queen', 'penguin', 'parody', 'black hole', 'spoof', 's.a.t.', 'aftercreditsstinger', 'duringcreditsstinger'",Jason Friedberg,"'Sean Maguire', 'Carmen Electra', 'Ken Davitian', 'Kevin Sorbo', 'Diedrich Bader', 'Method Man', 'Ike Barinholtz', 'Lauren Walsh', 'Tiffany Haddish', 'Travis Van Winkle', 'Jareb Dauplaise', 'Phil Morris', 'Jim Piddock', 'Nicole Parker', 'Crista Flanagan', 'Hunter Clary', 'Emily Wilson', 'John Di Domenico', 'Belinda Waymouth', 'Jesse Lewis IV', 'Zachary Dylan Smith', 'Ryan Fraley', 'Tiffany Claus', 'Nick Steele', 'Jim Nieb', 'Dean Cochran', 'Nate Haden', 'Tony Yalda', 'Jessica Heap', 'Tim Connolly', 'Robin Atkin Downes', 'Martin Klebba'",'Comedy',4.038
36586,Blade II,"'martial arts', 'mutation', 'vampire', 'lasersight', 'superhero', 'katana', 'supernatural', 'based on comic', 'vampire hunter (slayer)', 'revenge', 'tragic villain', 'super power', 'reaper', 'sword duel', 'urban gothic', 'good versus evil'",Guillermo del Toro,"'Wesley Snipes', 'Kris Kristofferson', 'Ron Perlman', 'Leonor Varela', 'Norman Reedus', 'Thomas Kretschmann', 'Luke Goss', 'Matt Schulze', 'Danny John-Jules', 'Donnie Yen', 'Karel Roden', 'Marit Velle Kile', 'Tony Curran', 'Daz Crawford', 'Santiago Segura', 'Samuel Le', 'Marek Vašut', 'Pete Lee-Wilson', 'Paul Kasey', 'Andrea Miltner', 'Ladislav Beran', 'Jiří Maria Sieber', 'Bridge Markland', 'Jamie Wilson', 'Stuart Luis', 'Ladislav Mohyla', 'Jan Malík', 'Jan Révai', 'Mário Wild', 'Tomáš Böhm', 'Zdenek Bubák', 'Jan Loukota', 'Jan Bursa', 'Petr Krusalnicky', 'Jaroslav Misek', 'Karel Vávrovec', 'Jaroslav Peterka', 'Miloš Kulhavý', 'Ivan Mares', 'Lennox Brown', 'André Hyde-Braithwaite', 'Pavel Cajzl', 'Olga Lounová', 'Stephen R. Peluso', 'John Salvitti', 'Rey-Phillip Santos', 'Kenji Tanigaki', 'Michael Woods', 'Scott Martin Gershin'","'Fantasy', 'Horror', 'Action', 'Thriller'",6.52
516806,Last Sentinel,"'dystopia', 'science fact', 'science fiction', 'colony sci-fi', 'military sci-fi', 'apocalyptic sci-fi'",Tanel Toom,"'Kate Bosworth', 'Lucien Laviscount', 'Martin McCann', 'Thomas Kretschmann', 'Ben Pullen', 'Karin Tammaru', 'Jan Erik Ehrenberg', 'Monika Tuvi'","'Science Fiction', 'Thriller', 'Drama'",5.611
49797,악마를 보았다,"'psychopath', 'cemetery', 'police chief', 'secret agent', 'revenge', 'murder', 'serial killer', 'mercilessness', 'severed head', 'brutality', 'cannibal', 'tracking device', 'south korea', 'sadistic killer'",Kim Jee-woon,"'Lee Byung-hun', 'Choi Min-sik', 'Jeon Kuk-hwan', 'Cheon Ho-jin', 'Oh San-ha', 'Kim Yoon-seo', 'Nam Bo-ra', 'Lee Jun-hyuk', 'Yoon Chae-yeong', 'Choi Moo-sung', 'Kim In-seo', 'Kim Kap-soo', 'Um Tae-goo', 'Choi Jin-ho', 'Mi-nam Jeong', 'Jo Deok-jae', 'Jang Jeong-won', 'Park Seo-yeon', 'Lee Seol-gu', 'Kim Yeong-chan', 'Goo Yong-wan', 'Kim Dae-hye', 'Kim Jae-geon', 'Park Ji-yeon', 'Son Young-soon', 'Nam Hyeon-joo', 'Han Chul-woo', 'Sin Jeong-hoon', 'Han Se-joo', 'Park Jeong-gi', 'Jo Myeong-yeon', 'Kim Bong-soo', 'Kim Kang-il', 'Sin Sin-Beom', 'Seol Chang-hui', 'Yoon Byung-hee'","'Thriller', 'Horror'",7.799
710,GoldenEye,"'computer virus', 'cuba', 'falsely accused', 'secret intelligence service', 'secret identity', 'secret base', 'kgb', 'satellite', 'special car', 'cossack', 'electromagnetic pulse', 'time bomb', 'st. petersburg, russia', 'red army'",Martin Campbell,"'Pierce Brosnan', 'Sean Bean', 'Izabella Scorupco', 'Famke Janssen', 'Joe Don Baker', 'Judi Dench', 'Robbie Coltrane', 'Tchéky Karyo', 'Gottfried John', 'Alan Cumming', 'Desmond Llewelyn', 'Samantha Bond', 'Michael Kitchen', 'Serena Gordon', 'Simon Kunz', 'Pavel Douglas', 'Olivier Lajous', 'Billy J. Mitchell', 'Constantine Gregory', 'Minnie Driver', 'Michelle Arthur', 'Ravil Isyanov', 'Vladimir Milanovich', 'Trevor Byfield', 'Peter Majer', 'Kate Gayson', 'Simone Bechtel'","'Adventure', 'Action', 'Thriller'",6.881
